feature,mean_abs_shap
VAE_20,0.27791465741171356
VAE_37,0.25607767327215364
VAE_19,0.2142692740861829
VAE_34,0.1970362891979938
VAE_30,0.19098451694408336
VAE_4,0.18830657921285915
VAE_32,0.18658722311701312
VAE_15,0.18484343644981893
VAE_28,0.1597921934892183
VAE_25,0.15927086087035228
VAE_5,0.145027959208413
VAE_22,0.14336647963771526
VAE_6,0.14295847048394808
VAE_47,0.13298046207923664
VAE_9,0.1313327282382048
VAE_1,0.12858055685017172
VAE_31,0.12698458025427062
VAE_38,0.12074146847013799
VAE_16,0.119834132409523
VAE_23,0.11842214438008217
VAE_41,0.11418133341585446
VAE_3,0.11299319247406522
VAE_11,0.1114356240659006
age_at_initial_pathologic_diagnosis,0.10888526199568604
VAE_18,0.10711296729343604
VAE_49,0.10621287557266285
VAE_44,0.09828742156440878
VAE_7,0.09810185995684065
VAE_26,0.09566136182932888
VAE_17,0.09430992322053146
VAE_2,0.09019839915627671
VAE_10,0.08909664735213463
VAE_48,0.08854602180040752
VAE_8,0.0861856061035924
VAE_24,0.08547823322174743
VAE_0,0.08339932483727869
VAE_43,0.08115824274140017
VAE_14,0.07933904676417443
VAE_42,0.07652881873388638
VAE_39,0.07513611365903512
VAE_13,0.07503940112894769
VAE_33,0.0739568928501636
VAE_36,0.07299027801183434
VAE_46,0.07032165621530569
VAE_29,0.06902239280859693
VAE_12,0.06620958650084338
VAE_45,0.06610628314002527
VAE_40,0.06156733278229176
VAE_21,0.058017529525580425
VAE_27,0.05742739385571211
VAE_35,0.0489624121538446
pathologic_stage_Stage I,0.04176139961037414
pathologic_stage_Stage IIA,0.03675368179035512
pathologic_stage_Stage IIIA,0.035630165360608555
pathologic_stage_Stage IIB,0.02411142258091877
pathologic_stage_Stage IA,0.0175650338904321
pathologic_stage_Stage IIIC,0.014669900008531795
