feature,mean_abs_shap
VAE_14,0.11859822150316791
VAE_27,0.1042841274101884
VAE_8,0.09993254868028499
VAE_2,0.09798525235024969
VAE_41,0.09768700143471827
VAE_36,0.09469159106214108
VAE_11,0.0883333622966451
VAE_23,0.08030414557431936
VAE_33,0.08010592815093551
VAE_30,0.07773620293578198
VAE_40,0.07668828108433585
VAE_6,0.07625748633060134
VAE_1,0.07336028494873065
VAE_15,0.0718083585624469
VAE_9,0.06557880434525018
VAE_25,0.06547484188397322
VAE_17,0.061539576817494994
VAE_5,0.060730657618383435
VAE_28,0.06060127180929685
VAE_43,0.05985857784935914
VAE_49,0.059415427302569254
VAE_20,0.05856843069013495
VAE_4,0.05706133275407946
VAE_22,0.05627687105514888
VAE_47,0.05619852766211056
VAE_3,0.055293239938125995
VAE_13,0.053620600323158824
VAE_44,0.05089278744549528
VAE_19,0.05005949383186112
VAE_32,0.049485283972484584
VAE_46,0.049483856371320745
VAE_45,0.0473648311663319
VAE_34,0.046840855451837735
VAE_37,0.04596803369917335
VAE_48,0.04438554600078148
VAE_18,0.04292210402357889
VAE_16,0.04279474919626339
VAE_38,0.04214446860476577
age_at_initial_pathologic_diagnosis,0.04147653860741745
VAE_35,0.0408723124690346
VAE_29,0.040428670598612555
VAE_39,0.03852403750581145
VAE_31,0.03715205265245667
VAE_12,0.036846060833561727
VAE_21,0.035544790029114495
VAE_0,0.030954870578972612
VAE_7,0.02998475034457464
pathologic_stage_Stage IIIA,0.028399283425331292
VAE_42,0.027546084179787513
VAE_26,0.027538266335046333
VAE_10,0.026295509731553847
pathologic_stage_Stage IIA,0.026185200034001408
VAE_24,0.026097240681477746
pathologic_stage_Stage IIB,0.019578775319943082
pathologic_stage_Stage IA,0.012657822094259212
pathologic_stage_Stage I,0.012282244070676419
pathologic_stage_Stage IIIC,0.003743884116665759
